inst_hash,base_features_runtime,clauses,variables,cls1,cls2,cls3,cls4,cls5,cls6,cls7,cls8,cls9,cls10p,horn,invhorn,positive,negative,hornvars_mean,hornvars_variance,hornvars_min,hornvars_max,hornvars_entropy,invhornvars_mean,invhornvars_variance,invhornvars_min,invhornvars_max,invhornvars_entropy,balancecls_mean,balancecls_variance,balancecls_min,balancecls_max,balancecls_entropy,balancevars_mean,balancevars_variance,balancevars_min,balancevars_max,balancevars_entropy,vcg_vdegree_mean,vcg_vdegree_variance,vcg_vdegree_min,vcg_vdegree_max,vcg_vdegree_entropy,vcg_cdegree_mean,vcg_cdegree_variance,vcg_cdegree_min,vcg_cdegree_max,vcg_cdegree_entropy,vg_degree_mean,vg_degree_variance,vg_degree_min,vg_degree_max,vg_degree_entropy,cg_degree_mean,cg_degree_variance,cg_degree_min,cg_degree_max,cg_degree_entropy,bytes,ccs
11ef5907b3eae3c89e10c65ea370c1f1,9086,2200,0,0,9086,0,0,0,0,0,0,0,4520,4566,1122,1135,6.16,6.23,0,15,0.84,6.23,6.55,0,18,0.81,0.38,0.05,0,0.50,0.81,0.65,0.05,0,1,0.76,12.39,12.11,2,24,0.85,3,0,3,3,0,37.17,109.03,6,72,0.85,40.10,35.94,16,62,0.85,154406,1,0
11f170863952f2f95ebb1398d43c20a7,18160,6661,20,11680,6459,0,0,0,0,0,0,1,12024,11985,3673,3831,4.08,177.51,0,1067,0.55,4.10,167.33,0,1035,0.57,0.45,0.18,0,1,0.65,0.72,0.01,0.33,1,0.01,6.42,429.93,0,1661,0.45,2.36,0.23,1,10,0.48,15.76,2605.12,0,4082,0.45,172.82,225929.42,4,1691,0.78,264602,530,0
11f42e0d5ec5000614a12daeb322ba49,5941,392,0,5557,169,145,54,14,2,0,0,0,5557,616,10,5325,28.35,503.70,1,79,0.92,4.90,11.87,1,20,0.71,0.06,0.05,0,1,0.19,0.21,0.06,0,1,0.90,32.06,576.72,1,85,0.91,2.12,0.24,2,7,0.18,71.48,2789.29,2,186,0.92,105.89,2324.34,5,350,0.90,71995,1,0
11f7856b53db9263e48e81a61b0573fd,58470,2345,22,2592,16028,35716,3944,168,0,0,0,0,37482,3728,184,10550,56.56,3544.88,12,265,0.45,5.16,22.20,0,24,0.59,0.48,0.12,0,1,0.66,0.60,0.20,0.07,1,0.03,92.49,7231.89,36,397,0.58,3.71,0.45,1,6,0.56,354.26,103617.01,140,1513,0.58,633.10,33360.54,57,975,0.62,1165145,1,1
1210821a9e623899534c02b53b189504,2166,240,6,0,0,2160,0,0,0,0,0,0,705,705,134,130,11.67,6.44,5,17,0.90,11.67,6.44,5,17,0.90,0.53,0.13,0,1,0.54,1.00,0.00,0.95,1,0.07,36.03,0.02,36,37,0.17,3.99,0.02,1,4,0.03,144.03,0.02,144,145,0.17,143.80,31.92,37,148,0.16,39237,1,0
1221395292eae12cbc0acd35aaa5c0f7,359380,12521,0,61096,236908,61302,2,13,7,0,0,52,301571,56285,3029,34591,70.06,22796.81,2,1815,0.70,10.97,1586.10,3,769,0.42,0.52,0.07,0,1,0.35,0.76,0.04,0.00,1,0.06,86.17,30117.76,8,2162,0.70,3.00,0.36,2,13,0.45,268.91,299370.21,22,7171,0.76,1308.02,326722.13,20,20295,0.95,6519087,1,1
1222285fc41b2fa6ee3aa3cbca6d09b9,108436,28147,14,18786,51588,37440,3,1,2,4,3,595,60960,66276,610,4713,6.49,6.91,2,10,0.82,8.10,13.06,3,167,0.51,0.50,0.07,0,1,0.63,0.86,0.06,0.02,1,0.01,13.26,28.54,3,169,0.56,3.44,18.19,1,166,0.22,115.67,67638.41,5,9858,0.44,53.02,8611.17,3,2914,0.49,2502185,1,1
1226ff1c8dc34360b183aa2fe75b0ef7,555475,187226,1,370316,185158,0,0,0,0,0,0,0,443602,399477,24770,82360,5.13,154.58,1,1625,0.26,4.86,69.89,1,1097,0.27,0.66,0.15,0,1,0.62,0.68,0.00,0.67,1,0.00,6.92,273.20,2,2171,0.09,2.33,0.22,1,3,0.58,16.81,1708.11,5,5427,0.09,108.23,75822.97,4,4301,0.61,9965895,1,3
123c397f55eeae78c45e8d973b8e9dce,87044,1430,0,2369,84652,0,0,0,0,0,0,23,86418,2347,23,13868,179.64,53859.96,3,732,0.64,3.83,12.38,0,28,0.52,0.43,0.04,0,1,0.41,0.62,0.16,0.00,1,0.16,181.07,53833.82,4,734,0.63,2.97,0.04,2,10,0.12,541.01,487711.87,9,2183,0.63,1423.01,102302.74,10,7122,0.90,1361805,1,0
1257f3a4242cc2439eeea548b387c9f5,374254,106701,128,269133,99944,407,309,318,295,255,255,3210,339290,303595,443,315,7.57,1532.23,0,1765,0.13,6.01,388.92,0,883,0.12,0.85,0.06,0,1,0.13,0.66,0.01,0.05,1,0.01,8.55,1531.14,0,1766,0.13,2.44,3.41,1,43,0.18,32.79,220101.12,0,26938,0.13,457.36,4963178.47,4,56363,0.62,6462950,1079,1
125b1b687d66d1b60ac2356117fef571,13378617,521179,1,8714562,4209393,25257,15681,18210,24788,23319,23768,323638,12902238,2548928,1055,6238145,57.58,299129.34,0,110477,0.58,11.40,27739.96,0,36948,0.37,0.36,0.15,0,1,0.21,0.26,0.06,0.00,1,0.63,75.22,1166028.24,2,220932,0.56,2.93,74.80,1,6689,0.16,2140.59,217120062.02,5,2250780,0.80,45644.37,32795192118.93,7,3356232,0.72,310539682,1,56
125fe063849a753f60f98a174fb6af9f,4467733,467551,0,635833,908103,2923797,0,0,0,0,0,0,1045199,1044742,44914,44914,5.44,17.86,1,144,0.39,5.44,18.24,1,157,0.38,0.88,0.06,0,1,0.37,0.87,0.01,0,1,0.59,33.56,924.46,1,299,0.73,3.51,0.53,2,4,0.80,122.97,14229.40,2,1124,0.70,214.61,26247.59,3,1102,0.87,122973579,130,26
126c4744d487fa4d3fe280ff2105e9ea,920,230,0,0,920,0,0,0,0,0,0,0,474,446,122,108,6.18,2.88,3,9,0.89,5.82,2.88,3,9,0.89,0.38,0.05,0,0.50,0.81,1,0,1,1,0,12,0,12,12,0,3,0,3,3,0,36,0,36,36,0,36,0,36,36,0,12928,1,0
12849382ca195b9de16f98b7435c8a39,231530,78585,65,154310,77155,0,0,0,0,0,0,0,175565,115505,38935,94835,4.74,9.69,3,24,0.69,3.65,3.34,2,12,0.73,0.34,0.18,0,1,0.56,0.72,0.01,0.67,1,0.00,6.87,10.85,4,24,0.56,2.33,0.22,1,3,0.58,16.69,68.65,8,60,0.56,19.72,95.03,4,59,0.76,3935260,65,0
128a20596924fe6ceb5a61144dcf4253,188803,16245,361,48754,136135,3268,19,19,19,19,19,190,188461,42940,532,6669,31.96,812.54,0,94,0.62,5.44,53.08,0,33,0.53,0.59,0.06,0,1,0.31,0.37,0.05,0,1,0.68,32.18,826.41,0,94,0.62,2.77,0.38,1,19,0.23,93.52,7052.91,0,250,0.62,160.21,4262.12,30,1251,0.61,3436962,3611,1
128b659f4f3d2a59a8186e3b2cfc83cf,115748,14534,580,49185,38190,5805,21988,0,0,0,0,0,94558,14386,966,43772,16.86,113.63,0,34,0.85,3.07,6.62,0,9,0.94,0.35,0.10,0,1,0.69,0.47,0.11,0.04,1,0.02,23.85,236.23,0,58,0.77,3.00,1.25,1,5,0.76,81.44,3856.79,0,226,0.81,101.11,3804.97,9,290,0.91,2216827,280,0
128fdc03329b57efb97c3cdf6ed7e35d,3601247,67300,1,3518476,27974,418,364,237,404,385,376,52612,3534943,237355,1092,3313798,105.31,421876.79,1,20779,0.70,34.60,331629.19,1,18516,0.37,0.06,0.06,0,1,0.05,0.24,0.13,0.01,1,0.01,158.76,1688937.26,2,41553,0.69,2.97,87.82,1,253,0.04,5170.17,5427846353.70,11,2037758,0.73,32033.85,44700183708.23,12,3892422,0.79,68180224,1,13
1294a03d87af23b2a11086b92d87cc22,3246,360,6,0,0,3240,0,0,0,0,0,0,1025,1025,198,194,11.34,5.28,6,18,0.89,11.34,5.28,6,18,0.89,0.54,0.14,0,1,0.55,1.00,0.00,0.95,1,0.05,36.02,0.02,36,37,0.12,3.99,0.02,1,4,0.02,144.02,0.02,144,145,0.12,143.87,21.31,37,148,0.11,60840,1,0
12aa3ed1a79232f2a381751f1161ca1f,7401,2500,0,4800,2600,0,0,0,0,0,0,1,4939,4889,1550,1456,4.50,2.27,1,14,0.69,4.40,2.15,1,11,0.73,0.46,0.18,0,1,0.52,0.74,0.00,0.67,1,0.01,6.98,3.66,4,16,0.59,2.36,0.53,2,50,0.59,18.04,62.04,10,62,0.63,17.70,31.43,9,250,0.78,103025,1,0
12bb20e3ad925897977f85af71db7c94,17584,1545,31,1823,2409,555,62,4960,7744,0,0,0,4390,4064,387,906,10.23,89.02,0,73,0.72,10.30,124.69,0,91,0.68,0.60,0.11,0,1,0.67,0.83,0.06,0,1,0.63,63.04,12228.17,0,872,0.77,5.54,3.29,1,7,0.70,386.70,566089.94,0,5936,0.81,1423.63,2507216.61,1,4992,0.78,447127,33,0
12d79233413fe38d99a604487d2c3515,1120,320,0,0,1120,0,0,0,0,0,0,0,567,553,144,147,5.32,2.28,1,10,0.79,5.18,2.24,1,10,0.78,0.37,0.05,0,0.50,0.83,0.94,0.01,0.83,1,0.05,10.50,0.41,10,12,0.80,3,0,3,3,0,31.50,3.66,30,36,0.80,31.62,1.39,30,36,0.79,16203,1,0
12d8567ccb0e051cd35cb6a1cd21cd5d,821818,109684,0,137444,568194,116180,0,0,0,0,0,0,479631,479631,51592,51592,12.40,271.16,1,317,0.23,12.40,271.16,1,317,0.23,0.50,0.08,0,1,0.61,0.70,0.01,0.50,1,0.00,22.28,1119.94,2,634,0.23,2.97,0.31,2,4,0.76,68.58,11962.24,6,2032,0.22,215.75,29586.96,10,2308,0.78,16726539,1,3
12ebd70c1846efa7337844610e3b209f,1450261,286006,211,1431900,4500,0,0,0,0,0,0,13650,1429861,985186,2341,465195,10.00,457.70,2,213,0.43,8.81,190.65,2,130,0.49,0.67,0.22,0,1,0.24,0.70,0.08,0,1,0.31,12.06,480.54,2,217,0.43,2.38,16.80,1,63,0.05,113.87,12239.32,4,678,0.42,123.45,13909.95,3,1218,0.64,27603391,1,4
12ec49b173727f63de149f9bbed384b9,109846,37024,1,73230,36615,0,0,0,0,0,0,0,88113,77864,5829,16854,5.17,98.90,1,503,0.32,4.79,49.61,1,369,0.30,0.65,0.16,0,1,0.62,0.68,0.00,0.67,1,0.00,6.92,182.04,2,701,0.13,2.33,0.22,1,3,0.58,16.81,1138.01,5,1752,0.13,77.51,17009.71,4,1323,0.63,1784704,1,0
12fd01409b8fc6ae93ea63612eb5ab18,1379987,435701,142,654099,705129,12732,4852,606,1213,0,909,305,848308,848907,252696,251980,4.73,55.19,0,184,0.41,4.73,55.42,0,184,0.41,0.44,0.15,0,1,0.24,0.85,0.03,0.02,1,0.00,8.14,151.81,2,275,0.51,2.57,1.79,1,304,0.34,26.58,1611.68,5,705,0.52,68.83,6667.03,5,25232,0.79,28437877,1,12
13002f51482d0b78e9f98fae1672d99a,5176,1000,136,160,2080,672,2128,0,0,0,0,0,1320,2552,144,760,4.08,7.65,2,12,0.80,8.68,21.49,4,21,0.87,0.45,0.08,0,1,0.82,0.92,0.02,0.60,1,0.04,20.02,179.46,5,55,0.88,3.87,1.16,1,5,0.75,83.45,3922.39,13,240,0.83,112.14,2928.46,5,179,0.80,99985,1,0
132c5c5610be000f972bd4d56fd5b812,2838,276,0,180,2640,0,12,0,0,0,0,6,2820,18,18,840,30.00,335.65,0,60,0.84,0.48,0.25,0,1,1.00,0.35,0.05,0,0.50,0.88,0.18,0.02,0.02,0.33,0.06,30.48,348.08,0,61,0.84,2.96,0.25,2,12,0.20,92.91,3307.12,0,187,0.84,124.19,1790.46,66,732,0.50,40061,13,0
1334869a4de372d47c958611390a93a5,23771,1097,0,191,1226,1833,4784,3661,3695,3511,2808,2062,3024,3507,218,391,14.14,57.64,2,45,0.87,16.13,88.59,1,71,0.88,0.52,0.06,0,1,0.73,0.86,0.02,0.12,1,0.29,143.60,19797.92,5,988,0.93,6.63,4.09,2,28,0.84,1040.10,1499004.96,10,8551,0.95,1865.23,3679035.62,19,8899,0.95,757813,1,0
1335cf5a529c51c86733b20450a41ac1,126201,30447,7416,75445,42710,0,0,0,0,105,105,420,102455,96751,3557,14533,7.13,34.94,1,65,0.54,7.10,17.35,2,47,0.55,0.69,0.13,0,1,0.35,0.88,0.02,0.33,1,0.01,9.68,78.62,2,93,0.54,2.33,1.01,1,23,0.42,26.77,905.35,5,263,0.54,41.56,1617.47,3,511,0.70,2052848,1,0
1349981bf0b0025492ab5dae1d8647df,285,216,0,216,69,0,0,0,0,0,0,0,213,72,72,213,1.97,0.05,0,2,0.11,0.99,0.01,0,1,0.11,0,0,0,0,0,0.50,0,0.50,0.50,0,2.96,0.12,0,3,0.11,2.24,0.18,2,3,0.80,6.88,0.69,0,7,0.18,6.73,1.65,6,9,0.80,3219,4,0
13538df69c3bc26707750ba55d90c9b0,10223027,559571,1517,9836450,365560,0,0,0,0,0,0,19500,9837967,2204757,79,8019708,35.16,5960.84,2,4255,0.47,11.11,2045.78,3,2816,0.34,0.20,0.15,0,1,0.32,0.47,0.09,0.00,1,0.01,39.77,5926.67,4,4259,0.48,2.18,56.79,1,1408,0.09,1124.16,502416.85,9,14142,0.48,410.97,870938.57,4,26648,0.39,190162279,1,39
135eb593af65aa579aede02fd289a6f9,900061,6903,0,227376,671918,0,0,0,0,0,767,0,899294,767,767,844790,357.89,97157.89,72,3455,0.96,1,0,1,1,0,0.03,0.01,0,0.50,0.33,0.01,0.00,0.00,0.88,0.01,358.89,97157.89,73,3456,0.96,2.75,0.22,2,9,0.52,1016.79,835662.02,193,9983,0.96,1732.99,863359.34,146,31104,0.96,16125126,1,3
1364901fb87afe648b513e945ddeed91,377378,69644,2198,121448,77208,1846,1416,171366,0,1808,40,48,156588,149563,2900,34578,5.06,102.42,0,1283,0.46,5.10,17.70,0,61,0.44,0.59,0.09,0,1,0.25,0.67,0.03,0.00,1,0.04,22.04,16766.46,0,3386,0.37,4.07,3.44,1,10,0.52,108.28,595645.29,0,20296,0.42,3183.81,13159019.61,4,10253,0.74,10268353,1487,1
136c05323315a2cda8344717913a9a32,11135028,42048,0,11134588,0,0,0,0,0,0,0,440,11134588,440,440,11134588,529.61,231715.65,171,1887,0.37,1,0,1,1,0,0,0,0,0,0,0.00,0.00,0.00,0.01,0.00,530.61,231715.65,172,1888,0.37,2.00,0.41,2,128,0.00,1170.80,887645.39,406,3822,0.37,1938.19,579696.50,344,90602,0.52,171372774,1,29
137850d8a2886b3cdd1684b23384c9ad,62943,10316,16,14394,29900,0,18632,0,0,0,0,1,29007,29236,8264,8072,8.09,666.14,0,940,0.47,8.06,642.35,0,933,0.47,0.44,0.10,0,1,0.70,0.73,0.01,0.50,1,0.02,20.54,5310.67,0,2548,0.42,3.37,2.48,1,278,0.65,84.31,82619.78,0,9660,0.44,939.57,2567568.59,5,9492,0.80,1271817,3,1
137ce786edc85a0dfb57bb979faed4bf,683,319,6,428,249,0,0,0,0,0,0,0,457,464,132,118,3.24,9.81,0,29,0.68,3.27,10.87,0,34,0.68,0.49,0.18,0,1,0.67,0.73,0.02,0.50,1,0.11,5.04,24.59,0,49,0.64,2.36,0.25,1,3,0.64,12.41,149.96,0,111,0.61,23.37,183.37,4,79,0.86,8121,82,0
139c1262e5901a684005ffad897aa7eb,149810,36482,50,27344,89115,33300,0,0,0,0,0,1,77690,88523,1793,13680,6.06,5.77,1,48,0.58,6.96,5.56,1,47,0.58,0.52,0.08,0,1,0.64,0.93,0.01,0,1,0.29,12.49,21.31,1,63,0.63,3.04,0.66,1,200,0.59,40.68,623.98,1,324,0.61,43.15,659.38,1,7748,0.77,3129062,26,1
13a3389f542910702052bc765d5828bb,7437,1444,27,247,1128,78,846,289,352,432,546,3492,1213,926,225,288,3.27,77.67,0,117,0.43,2.16,27.24,0,61,0.40,0.56,0.07,0,1,0.75,0.33,0.05,0,1,0.63,44.28,35710.34,10,4536,0.71,8.60,16.36,1,16,0.93,465.03,4870954.43,66,50736,0.87,7314.43,40604223.66,37,15788,0.93,329709,1,0
13a4db7331b370f0e4d8df55dc2a7098,7560,1890,0,0,0,7560,0,0,0,0,0,0,2403,2403,459,459,5.09,4.56,2,8,0.95,5.09,4.56,2,8,0.95,0.54,0.13,0,1,0.55,1,0,1,1,0,16,0,16,16,0,4,0,4,4,0,64,0,64,64,0,64,0,64,64,0,163664,1,0
13a72d8a4bb5a6414fdc8ae989fee92d,20791,2958,43,18174,1716,780,0,0,0,0,0,78,14606,14909,5003,4679,10.33,76.38,2,54,0.70,10.51,77.38,2,54,0.70,0.49,0.23,0,1,0.27,0.45,0.07,0.04,1,0.01,15.68,117.23,4,64,0.57,2.23,1.68,1,22,0.30,46.79,937.57,9,208,0.62,51.65,1345.09,4,708,0.66,279498,1,0
13ad8e4f8453f77760e0f3da0a3b941f,3495,255,0,120,3359,0,0,0,0,0,0,16,1700,1840,472,403,19.66,42.04,0,29,0.93,21.27,45.71,0,32,0.93,0.38,0.05,0,1,0.31,0.52,0.00,0.48,0.54,0.06,41.40,107.13,0,44,0.26,3.02,0.69,2,15,0.16,134.55,1131.64,0,143,0.26,132.87,1341.19,87,660,0.16,49973,16,0
13bd62a9f5834464df4d2df5d071a3ac,7545,1100,0,0,0,7545,0,0,0,0,0,0,2425,2334,461,503,8.82,22.23,0,29,0.89,8.49,20.38,0,26,0.87,0.54,0.14,0,1,0.55,0.78,0.03,0.17,1,0.15,27.44,182.59,0,82,0.80,4,0,4,4,0,109.75,2921.38,0,328,0.80,136.37,726.98,63,240,0.92,150765,19,0
13c6c5d376f59a6a2ad2a3bddd308011,9521,3200,0,6240,3280,0,0,0,0,0,0,1,6280,6304,2029,1985,4.45,2.64,1,16,0.65,4.44,2.61,1,18,0.61,0.45,0.18,0,1,0.52,0.74,0.00,0.67,1,0.01,6.99,5.14,4,28,0.50,2.35,0.37,2,40,0.59,17.53,47.18,10,70,0.53,18.14,39.63,9,200,0.70,134169,1,0
13d22302e47f3db018541183f5214785,2200,184,0,224,1960,0,0,0,8,8,0,0,2184,16,16,616,34.39,340.50,0,56,0.89,0.65,0.23,0,1,0.93,0.36,0.05,0,0.50,0.87,0.11,0.01,0.02,0.25,0.08,35.04,343.35,0,57,0.89,2.93,0.25,2,8,0.27,105.65,2858.05,0,169,0.89,131.43,1422.88,65,456,0.51,29557,9,0
13e816eedfe63394f2f4e76fa1c6f5b0,10082,2521,0,2,10080,0,0,0,0,0,0,0,5042,5042,1285,1285,6.00,0.00,5,6,0.01,6.00,0.00,5,6,0.01,0.37,0.05,0,1,0.52,1,0,1,1,0,12.00,0.01,8,12,0.01,3.00,0.00,2,3,0.00,35.99,0.16,22,36,0.01,35.99,0.10,16,36,0.01,173174,1,0
13f68a9b7623c96105f8a3ebf8366943,13189,2311,111,1122,8715,231,273,315,374,654,336,1058,5163,5906,1763,1247,6.53,269.25,0,148,0.38,7.41,342.99,0,148,0.39,0.43,0.08,0,1,0.45,0.26,0.04,0,1,0.73,24.13,1628.28,0,343,0.58,4.23,7.50,1,14,0.54,144.82,55898.69,0,2002,0.57,387.31,64663.64,1,1528,0.82,305420,1155,0
13fb8738ace496c668131aaa70d26613,271351,48947,3305,131369,125428,3268,339,325,0,0,1995,5322,221891,153708,44728,16695,12.09,2036.47,2,1105,0.43,7.03,443.58,2,597,0.37,0.57,0.15,0,1,0.27,0.79,0.11,0.00,1,0.00,15.71,4188.87,4,1510,0.45,2.83,14.13,1,596,0.27,122.81,70814.24,8,5115,0.48,800.09,753528.91,4,15113,0.77,5455572,1,0
13fe4d700bdbec733be548e0ec21b544,1212,120,0,1200,0,0,0,0,0,0,0,12,942,843,258,358,15.70,23.94,6,20,0.67,14.12,32.04,4,21,0.74,0.49,0.25,0,1,0.22,0.05,0,0.05,0.05,0,21,0,21,21,0,2.08,0.63,2,10,0.08,50,0,50,50,0,43.66,276.68,42,210,0.08,11528,1,0
1401185fe7e0a5f1139ff4755d65a089,4317,1140,64,1634,2107,512,0,0,0,0,0,0,2878,3055,68,503,6.47,79.03,2,37,0.56,6.52,11.00,2,20,0.45,0.60,0.12,0,1,0.64,0.77,0.04,0.60,1,0.02,10.26,67.67,4,38,0.35,2.71,0.47,1,4,0.75,29.61,624.06,11,114,0.55,45.69,952.45,5,122,0.60,58788,1,1
140aa37221467a66d5711b760a19ee0f,220500,51665,114,52984,167402,0,0,0,0,0,0,0,210732,55095,8248,2133,11.32,122.62,1,50,0.75,2.21,7.82,0,69,0.31,0.58,0.06,0,1,0.33,0.54,0.13,0,1,0.48,11.77,133.08,1,82,0.66,2.76,0.18,1,3,0.51,33.27,1163.77,1,213,0.70,63.66,1073.93,1,165,0.91,4259343,2,1
140f56ae75d27f8f64392ddbea8fdf20,94748,31503,64,60816,33868,0,0,0,0,0,0,0,75743,78205,904,1915,5.31,36.65,1,68,0.41,5.54,11.49,2,50,0.41,0.80,0.08,0,1,0.43,0.72,0.01,0.50,1,0.00,7.09,42.08,3,78,0.32,2.36,0.23,1,3,0.60,17.40,278.82,5,207,0.31,30.70,724.05,3,162,0.67,1538215,1,1
140f7253372168258f9a7ad838de7075,34053848,7956431,0,12108706,21434103,187215,192206,34154,7176,4474,4531,81283,23578546,19387114,1547169,3629004,7.59,1077.20,1,11099,0.33,6.29,343.70,1,1638,0.33,0.56,0.10,0,1,0.16,0.82,0.03,0.02,1,0.00,11.78,3238.37,3,22197,0.36,2.75,4.73,2,110,0.18,52.64,60178.99,6,83626,0.40,789.03,7981660.18,7,181091,0.68,852264237,1,154
141919813972d24c105018164e96cb1e,155966,11083,0,8042,133347,14577,0,0,0,0,0,0,137817,11551,960,1394,36.75,3736.96,1,339,0.75,2.46,9.58,1,31,0.57,0.56,0.03,0,1,0.17,0.50,0.07,0,1,0.70,42.81,3781.29,3,474,0.76,3.04,0.14,2,4,0.46,132.23,35040.87,6,1644,0.77,398.92,37676.77,9,651,0.49,2807064,1,0
1419e4ee2ad74d456f94797c307dfe4b,1163952,3672,0,1163892,0,0,0,0,0,0,0,60,1163892,60,60,1163892,633.93,33159.45,150,998,0.97,1,0,1,1,0,0,0,0,0,0,0.00,0.00,0.00,0.01,0.01,634.93,33159.45,151,999,0.97,2.00,0.18,2,62,0.00,1329.10,132206.56,362,2058,0.97,1376.40,129000.49,308,47568,0.92,15562695,1,4
14216e0f4c89982abcf5ad2cc1a23fd8,18473,2969,42,442,2342,463,642,5861,1179,1791,1432,4279,2957,2353,455,725,3.98,108.98,0,112,0.41,3.32,60.40,0,71,0.43,0.57,0.08,0,1,0.67,0.26,0.02,0,1,0.61,44.60,3200.88,10,343,0.71,7.17,8.55,1,13,0.86,372.86,173733.42,76,2437,0.80,834.14,125702.50,50,2024,0.90,713027,1,0
1427381a809c64c721838894ece6756d,4688614,138711,1,3899031,729157,620,552,373,613,586,573,57108,3275671,3302648,1078309,1053461,49.86,32478.08,0,5500,0.55,50.27,33015.10,0,7047,0.55,0.48,0.22,0,1,0.12,0.57,0.20,0.01,1,0.01,100.42,199682.14,2,14116,0.50,2.97,78.41,1,352,0.10,2948.68,719591176.58,6,822286,0.52,6205.88,1470020359.92,12,1597970,0.86,102777307,1,31
142aad09e92ae1db4a93942feb9fb929,1123862,9814,0,1122658,0,7,7,0,0,1066,17,107,844443,840029,278260,282681,172.12,8914.70,4,435,0.92,171.22,8861.48,8,435,0.92,0.50,0.25,0,1,0.14,0.01,0.00,0.00,0.08,0.01,229.79,8952.25,13,436,0.89,2.01,0.04,2,10,0.00,465.79,35679.51,33,878,0.86,539.26,17881.79,35,3472,0.83,14398580,1,5
143eb1d5010dc720785d002ef8a9df72,6489,480,9,0,480,0,0,6000,0,0,0,0,879,929,161,154,9.35,16.77,2,21,0.94,10.06,19.45,3,21,0.95,0.57,0.10,0,1,0.58,0.56,0.03,0.30,0.72,0.04,78.02,0.02,78,79,0.13,5.77,0.65,1,6,0.25,459.02,0.02,459,460,0.13,450.26,3943.94,79,474,0.24,172630,1,0
1446548d272c0b28fb40225c50d743a5,12439,3220,125,4687,6127,1500,0,0,0,0,0,0,8149,9091,79,1432,6.53,139.05,2,55,0.55,6.94,22.14,2,29,0.29,0.61,0.12,0,1,0.63,0.78,0.04,0.60,1,0.01,10.52,120.24,4,56,0.25,2.72,0.46,1,4,0.73,30.44,1097.87,11,168,0.49,59.78,2319.66,5,176,0.53,190173,1,0
144799298ab4d0bb0506753fc4783b76,400,150,0,0,400,0,0,0,0,0,0,0,206,194,53,47,4.12,1.99,2,6,0.94,3.88,1.99,2,6,0.94,0.37,0.05,0,0.50,0.81,1,0,1,1,0,8,0,8,8,0,3,0,3,3,0,24,0,24,24,0,24,0,24,24,0,5312,1,0
144889e68fb25ec33f1d81cab4c26581,15036,4521,0,10659,4093,96,91,33,26,26,2,10,12532,11358,14,1805,5.96,17.39,0,54,0.48,5.75,6.82,0,54,0.43,0.73,0.13,0,1,0.32,0.73,0.01,0.18,1,0.02,7.79,28.15,0,72,0.35,2.34,0.55,2,25,0.27,20.06,273.03,0,180,0.30,26.70,701.25,9,847,0.52,209653,2,0
1449a115a5f2378e73dcbda3fa0c0425,1106,168,0,1092,0,0,0,0,0,0,0,14,768,885,324,207,9.14,12.62,5,13,0.81,10.54,8.53,4,13,0.78,0.52,0.25,0,1,0.30,0.08,0,0.08,0.08,0,14,0,14,14,0,2.13,1.25,2,12,0.10,38,0,38,38,0,29.77,244.96,28,168,0.10,11134,1,0
144ea08141644f262848c91e74653725,8745,1561,1089,4524,553,553,499,552,461,281,168,65,6071,2717,82,5487,7.47,388.32,0,352,0.51,5.77,743.53,0,360,0.28,0.17,0.08,0,1,0.41,0.07,0.03,0,1,0.30,17.87,5123.57,1,1040,0.48,3.19,12.24,1,182,0.58,125.55,198770.97,1,6070,0.53,971.56,1552180.08,1,10783,0.83,129164,811,0
144ff2831056bafda1124d98fceec5c7,478480,13408,292,90,8800,33330,91088,4080,228000,112800,0,0,79130,75087,150,2835,32.83,1170.77,1,361,0.67,33.41,843.59,2,301,0.67,0.48,0.05,0,1,0.78,0.98,0.00,0.80,1,0.01,234.08,61159.14,4,2601,0.61,6.56,1.76,1,8,0.63,1598.18,3139566.83,11,18601,0.61,3249.20,1994381.47,9,4608,0.80,18561909,1,4
14586ca8c72a92b53755c036c38c2cef,635913,131242,6856,499878,95139,3780,15120,3800,7560,0,0,3780,540709,415696,3915,192983,8.45,86.71,3,57,0.78,7.79,20.40,3,27,0.64,0.58,0.20,0,1,0.44,0.60,0.03,0.11,1,0.00,11.40,108.69,4,64,0.71,2.35,1.05,1,10,0.36,31.90,537.44,8,145,0.65,49.26,922.88,4,136,0.78,11435052,1,3
146359b7765e5adff618d3cd77e0dcc8,986543,208002,17318,753529,176796,4320,17280,4340,8640,0,0,4320,844134,610574,4680,319660,8.39,21.26,2,23,0.74,7.03,20.05,2,24,0.64,0.55,0.20,0,1,0.43,0.56,0.06,0.12,1,0.00,11.00,56.15,2,42,0.61,2.32,0.84,1,10,0.37,29.50,461.21,4,120,0.74,37.35,1010.76,5,126,0.73,18168327,1,4
146de7a718e7e7403ab7acc2d412cf66,7920,1980,0,0,0,7920,0,0,0,0,0,0,2529,2529,477,477,5.11,4.51,2,8,0.95,5.11,4.51,2,8,0.95,0.53,0.13,0,1,0.54,1,0,1,1,0,16,0,16,16,0,4,0,4,4,0,64,0,64,64,0,64,0,64,64,0,172304,1,0
